University,Department,Graduation_Year,Monthly_Earning_PKR,Field_Match,Job_Type
PIEAS,BS Software Engineering,2019,99708,No,Freelancer
PIEAS,BS Software Engineering,2019,127180,Yes,Freelancer
PIEAS,BS Software Engineering,2019,81242,Yes,High-standard Job
PIEAS,BS Software Engineering,2019,64536,Yes,Freelancer
PIEAS,BS Software Engineering,2019,87991,No,High-standard Job
PIEAS,BS Software Engineering,2019,50480,Yes,Higher Studies
PIEAS,BS Software Engineering,2019,54438,Yes,High-standard Job
PIEAS,BS Software Engineering,2019,81145,Yes,High-standard Job
PIEAS,BS Software Engineering,2019,134478,No,Government Job
PIEAS,BS Software Engineering,2019,135630,No,Government Job
PIEAS,BS Software Engineering,2019,182459,Yes,High-standard Job
PIEAS,BS Software Engineering,2019,94731,Yes,Freelancer
PIEAS,BS Software Engineering,2019,114453,Yes,High-standard Job
PIEAS,BS Software Engineering,2019,75182,Yes,Higher Studies
PIEAS,BS Software Engineering,2019,122713,Yes,High-standard Job
PIEAS,BS Software Engineering,2019,182802,Yes,High-standard Job
PIEAS,BS Software Engineering,2019,17814,No,Unemployed
PIEAS,BS Software Engineering,2019,372467,Yes,High-standard Job
PIEAS,BS Software Engineering,2019,156798,Yes,Freelancer
PIEAS,BS Software Engineering,2019,178318,Yes,Freelancer
PIEAS,BS Software Engineering,2019,138729,No,Freelancer
PIEAS,BS Software Engineering,2019,108636,Yes,High-standard Job
PIEAS,BS Software Engineering,2019,39177,Yes,Higher Studies
PIEAS,BS Software Engineering,2019,83338,Yes,High-standard Job
PIEAS,BS Software Engineering,2019,40682,Yes,Freelancer
PIEAS,BS Software Engineering,2020,253112,Yes,High-standard Job
PIEAS,BS Software Engineering,2020,9396,Yes,Unemployed
PIEAS,BS Software Engineering,2020,214776,Yes,Business Owner
PIEAS,BS Software Engineering,2020,99387,Yes,High-standard Job
PIEAS,BS Software Engineering,2020,24911,No,Higher Studies
PIEAS,BS Software Engineering,2020,161291,Yes,Government Job
PIEAS,BS Software Engineering,2020,166660,No,High-standard Job
PIEAS,BS Software Engineering,2020,8000,Yes,Unemployed
PIEAS,BS Software Engineering,2020,12700,Yes,Unemployed
PIEAS,BS Software Engineering,2020,174067,No,High-standard Job
PIEAS,BS Software Engineering,2020,157743,No,High-standard Job
PIEAS,BS Software Engineering,2020,103716,Yes,Business Owner
PIEAS,BS Software Engineering,2020,189803,No,High-standard Job
PIEAS,BS Software Engineering,2020,93655,No,High-standard Job
PIEAS,BS Software Engineering,2020,145552,No,Business Owner
PIEAS,BS Software Engineering,2020,149713,Yes,Freelancer
PIEAS,BS Software Engineering,2020,221394,Yes,Government Job
PIEAS,BS Software Engineering,2020,112206,Yes,Freelancer
PIEAS,BS Software Engineering,2020,51297,No,Unemployed
PIEAS,BS Software Engineering,2020,133966,No,High-standard Job
PIEAS,BS Software Engineering,2020,270522,Yes,High-standard Job
PIEAS,BS Software Engineering,2020,235148,No,High-standard Job
PIEAS,BS Software Engineering,2020,156103,No,High-standard Job
PIEAS,BS Software Engineering,2020,49656,Yes,Freelancer
PIEAS,BS Software Engineering,2021,491093,Yes,High-standard Job
PIEAS,BS Software Engineering,2021,95811,Yes,High-standard Job
PIEAS,BS Software Engineering,2021,173056,Yes,Government Job
PIEAS,BS Software Engineering,2021,10174,Yes,Unemployed
PIEAS,BS Software Engineering,2021,248476,No,Freelancer
PIEAS,BS Software Engineering,2021,217864,Yes,High-standard Job
PIEAS,BS Software Engineering,2021,120994,Yes,Government Job
PIEAS,BS Software Engineering,2021,153837,Yes,High-standard Job
PIEAS,BS Software Engineering,2021,88718,Yes,Business Owner
PIEAS,BS Software Engineering,2021,105988,No,High-standard Job
PIEAS,BS Software Engineering,2021,212854,Yes,High-standard Job
PIEAS,BS Software Engineering,2021,26850,Yes,Higher Studies
PIEAS,BS Software Engineering,2021,99376,Yes,Government Job
PIEAS,BS Software Engineering,2021,80847,Yes,Government Job
PIEAS,BS Software Engineering,2021,199656,Yes,High-standard Job
PIEAS,BS Software Engineering,2021,204769,No,High-standard Job
PIEAS,BS Software Engineering,2021,146820,No,High-standard Job
PIEAS,BS Software Engineering,2021,169091,Yes,Freelancer
PIEAS,BS Software Engineering,2021,136629,Yes,Freelancer
PIEAS,BS Software Engineering,2021,334037,Yes,High-standard Job
PIEAS,BS Software Engineering,2021,33713,No,Higher Studies
PIEAS,BS Software Engineering,2022,233292,Yes,High-standard Job
PIEAS,BS Software Engineering,2022,205454,Yes,High-standard Job
PIEAS,BS Software Engineering,2022,145204,Yes,Government Job
PIEAS,BS Software Engineering,2022,173418,No,High-standard Job
PIEAS,BS Software Engineering,2022,71263,Yes,Higher Studies
PIEAS,BS Software Engineering,2022,84466,Yes,Freelancer
PIEAS,BS Software Engineering,2022,149776,No,High-standard Job
PIEAS,BS Software Engineering,2022,32641,Yes,Higher Studies
PIEAS,BS Software Engineering,2022,260091,No,High-standard Job
PIEAS,BS Software Engineering,2022,143725,Yes,High-standard Job
PIEAS,BS Software Engineering,2022,346382,Yes,High-standard Job
PIEAS,BS Software Engineering,2022,182180,No,Government Job
PIEAS,BS Software Engineering,2022,186863,Yes,Government Job
PIEAS,BS Software Engineering,2022,269520,Yes,High-standard Job
PIEAS,BS Software Engineering,2022,76867,No,Government Job
PIEAS,BS Software Engineering,2022,76788,No,Government Job
PIEAS,BS Software Engineering,2022,201534,Yes,High-standard Job
PIEAS,BS Software Engineering,2022,131180,Yes,Freelancer
PIEAS,BS Software Engineering,2022,174672,No,High-standard Job
PIEAS,BS Software Engineering,2022,77044,Yes,Freelancer
PIEAS,BS Software Engineering,2022,216079,Yes,High-standard Job
PIEAS,BS Software Engineering,2022,185218,Yes,High-standard Job
PIEAS,BS Software Engineering,2022,320033,Yes,High-standard Job
PIEAS,BS Software Engineering,2022,205984,Yes,High-standard Job
PIEAS,BS Software Engineering,2022,274990,Yes,Freelancer
PIEAS,BS Software Engineering,2022,133088,No,High-standard Job
PIEAS,BS Software Engineering,2023,97673,Yes,High-standard Job
PIEAS,BS Software Engineering,2023,117968,No,Freelancer
PIEAS,BS Software Engineering,2023,74823,Yes,Higher Studies
PIEAS,BS Software Engineering,2023,111054,No,Low-standard Job
PIEAS,BS Software Engineering,2023,31416,Yes,Higher Studies
PIEAS,BS Software Engineering,2023,177827,No,Business Owner
PIEAS,BS Software Engineering,2023,123577,Yes,Business Owner
PIEAS,BS Software Engineering,2023,42966,No,Higher Studies
PIEAS,BS Software Engineering,2023,66044,Yes,High-standard Job
PIEAS,BS Software Engineering,2023,27451,No,Unemployed
PIEAS,BS Software Engineering,2023,109596,Yes,Freelancer
PIEAS,BS Software Engineering,2023,82656,Yes,Business Owner
PIEAS,BS Software Engineering,2023,128195,Yes,High-standard Job
PIEAS,BS Software Engineering,2023,207096,No,High-standard Job
PIEAS,BS Software Engineering,2023,103583,No,High-standard Job
PIEAS,BS Software Engineering,2023,169963,Yes,High-standard Job
PIEAS,BS Software Engineering,2023,8000,Yes,Unemployed
PIEAS,BS Software Engineering,2023,62324,Yes,Higher Studies
PIEAS,BS Software Engineering,2023,202515,Yes,Freelancer
PIEAS,BS Software Engineering,2023,100252,Yes,Low-standard Job
PIEAS,BS Software Engineering,2024,149224,Yes,Government Job
PIEAS,BS Software Engineering,2024,75406,Yes,Higher Studies
PIEAS,BS Software Engineering,2024,153355,No,Freelancer
PIEAS,BS Software Engineering,2024,282771,Yes,High-standard Job
PIEAS,BS Software Engineering,2024,117830,No,Freelancer
PIEAS,BS Software Engineering,2024,177561,Yes,High-standard Job
PIEAS,BS Software Engineering,2024,29166,Yes,Higher Studies
PIEAS,BS Software Engineering,2024,127360,Yes,High-standard Job
PIEAS,BS Software Engineering,2024,189833,No,High-standard Job
PIEAS,BS Software Engineering,2024,172324,Yes,Business Owner
PIEAS,BS Software Engineering,2024,146296,No,Government Job
PIEAS,BS Software Engineering,2024,516561,Yes,High-standard Job
PIEAS,BS Software Engineering,2024,46140,No,Freelancer
PIEAS,BS Software Engineering,2024,160031,Yes,Freelancer
PIEAS,BS Software Engineering,2024,225685,Yes,High-standard Job
PIEAS,BS Software Engineering,2024,283806,No,High-standard Job
PIEAS,BS Software Engineering,2024,80448,No,Freelancer
PIEAS,BS Software Engineering,2024,254926,No,High-standard Job
PIEAS,BS Software Engineering,2024,112871,Yes,High-standard Job
PIEAS,BS Software Engineering,2024,10544,No,Unemployed
PIEAS,BS Software Engineering,2024,125458,Yes,High-standard Job
PIEAS,BS Software Engineering,2024,65023,No,Government Job
PIEAS,BS Software Engineering,2024,68568,No,Low-standard Job
PIEAS,BS Software Engineering,2024,261629,Yes,High-standard Job
PIEAS,BS Software Engineering,2024,152542,Yes,Government Job
PIEAS,BS Software Engineering,2024,68113,Yes,Freelancer
PIEAS,BS Software Engineering,2024,226658,No,Freelancer
PIEAS,BBA,2018,79608,Yes,Government Job
PIEAS,BBA,2018,90364,Yes,Freelancer
PIEAS,BBA,2018,112854,No,Freelancer
PIEAS,BBA,2018,62617,No,Government Job
PIEAS,BBA,2018,64917,No,Freelancer
PIEAS,BBA,2018,78513,Yes,Government Job
PIEAS,BBA,2018,92631,Yes,Business Owner
PIEAS,BBA,2018,99077,No,High-standard Job
PIEAS,BBA,2018,11313,Yes,Higher Studies
PIEAS,BBA,2018,55192,Yes,Government Job
PIEAS,BBA,2018,120588,No,High-standard Job
PIEAS,BBA,2018,35324,Yes,Higher Studies
PIEAS,BBA,2018,26816,No,Low-standard Job
PIEAS,BBA,2018,41799,Yes,Government Job
PIEAS,BBA,2018,76042,No,High-standard Job
PIEAS,BBA,2018,127008,Yes,High-standard Job
PIEAS,BBA,2018,23551,Yes,Low-standard Job
PIEAS,BBA,2018,130720,Yes,High-standard Job
PIEAS,BBA,2018,19786,Yes,Higher Studies
PIEAS,BBA,2018,47947,No,Higher Studies
PIEAS,BBA,2018,217429,No,Business Owner
PIEAS,BBA,2018,149961,Yes,High-standard Job
PIEAS,BBA,2018,15668,No,Higher Studies
PIEAS,BBA,2018,27409,Yes,Low-standard Job
PIEAS,BBA,2018,44375,No,Low-standard Job
PIEAS,BBA,2018,39789,Yes,Government Job
PIEAS,BBA,2018,105004,Yes,Freelancer
PIEAS,BBA,2019,51562,No,Government Job
PIEAS,BBA,2019,149489,No,Freelancer
PIEAS,BBA,2019,8000,Yes,Unemployed
PIEAS,BBA,2019,85189,No,Government Job
PIEAS,BBA,2019,32535,No,Low-standard Job
PIEAS,BBA,2019,64959,No,Freelancer
PIEAS,BBA,2019,61676,Yes,Freelancer
PIEAS,BBA,2019,74433,No,High-standard Job
PIEAS,BBA,2019,74303,Yes,Low-standard Job
PIEAS,BBA,2019,26288,No,Higher Studies
PIEAS,BBA,2019,90919,No,Low-standard Job
PIEAS,BBA,2019,56630,No,Business Owner
PIEAS,BBA,2019,98208,Yes,Freelancer
PIEAS,BBA,2019,61355,No,Business Owner
PIEAS,BBA,2019,141480,No,Government Job
PIEAS,BBA,2019,208234,No,Business Owner
PIEAS,BBA,2019,142217,No,High-standard Job
PIEAS,BBA,2019,8000,Yes,Unemployed
PIEAS,BBA,2019,171237,No,Business Owner
PIEAS,BBA,2019,143787,Yes,High-standard Job
PIEAS,BBA,2019,74284,No,Business Owner
PIEAS,BBA,2019,64292,Yes,Low-standard Job
PIEAS,BBA,2019,142969,No,High-standard Job
PIEAS,BBA,2020,25446,Yes,Higher Studies
PIEAS,BBA,2020,29009,Yes,Higher Studies
PIEAS,BBA,2020,45118,No,Low-standard Job
PIEAS,BBA,2020,129128,No,Business Owner
PIEAS,BBA,2020,55633,No,Government Job
PIEAS,BBA,2020,8000,No,Unemployed
PIEAS,BBA,2020,19281,Yes,Low-standard Job
PIEAS,BBA,2020,94731,Yes,High-standard Job
PIEAS,BBA,2020,35009,Yes,Freelancer
PIEAS,BBA,2020,57128,Yes,High-standard Job
PIEAS,BBA,2020,110507,Yes,High-standard Job
PIEAS,BBA,2020,159789,Yes,Business Owner
PIEAS,BBA,2020,122079,Yes,High-standard Job
PIEAS,BBA,2020,45800,No,Business Owner
PIEAS,BBA,2020,99650,No,Business Owner
PIEAS,BBA,2020,125123,Yes,Business Owner
PIEAS,BBA,2020,132258,No,High-standard Job
PIEAS,BBA,2020,75624,No,Freelancer
PIEAS,BBA,2020,78033,No,Government Job
PIEAS,BBA,2020,68067,No,Business Owner
PIEAS,BBA,2020,89080,Yes,Business Owner
PIEAS,BBA,2020,39401,No,Low-standard Job
PIEAS,BBA,2020,44862,Yes,Low-standard Job
PIEAS,BBA,2021,53523,No,Low-standard Job
PIEAS,BBA,2021,44526,Yes,Higher Studies
PIEAS,BBA,2021,58932,No,Government Job
PIEAS,BBA,2021,68045,No,Government Job
PIEAS,BBA,2021,38467,No,Low-standard Job
PIEAS,BBA,2021,8000,Yes,Unemployed
PIEAS,BBA,2021,31148,No,Higher Studies
PIEAS,BBA,2021,15939,No,Government Job
PIEAS,BBA,2021,105677,Yes,Business Owner
PIEAS,BBA,2021,116917,Yes,High-standard Job
PIEAS,BBA,2021,22495,No,Low-standard Job
PIEAS,BBA,2021,96682,No,High-standard Job
PIEAS,BBA,2021,196781,Yes,Freelancer
PIEAS,BBA,2021,86650,No,High-standard Job
PIEAS,BBA,2021,40246,No,Government Job
PIEAS,BBA,2021,51416,Yes,Higher Studies
PIEAS,BBA,2021,109647,Yes,Business Owner
PIEAS,BBA,2021,16461,No,Unemployed
PIEAS,BBA,2021,54212,No,Freelancer
PIEAS,BBA,2021,116542,No,High-standard Job
PIEAS,BBA,2021,92489,No,Government Job
PIEAS,BBA,2022,57437,Yes,Freelancer
PIEAS,BBA,2022,174722,No,High-standard Job
PIEAS,BBA,2022,216812,No,High-standard Job
PIEAS,BBA,2022,118299,No,Business Owner
PIEAS,BBA,2022,41952,Yes,High-standard Job
PIEAS,BBA,2022,84092,No,Low-standard Job
PIEAS,BBA,2022,111346,No,Freelancer
PIEAS,BBA,2022,29141,No,Higher Studies
PIEAS,BBA,2022,71229,Yes,Higher Studies
PIEAS,BBA,2022,111438,Yes,High-standard Job
PIEAS,BBA,2022,112625,No,Government Job
PIEAS,BBA,2022,74905,Yes,High-standard Job
PIEAS,BBA,2022,119529,Yes,High-standard Job
PIEAS,BBA,2022,42061,Yes,Low-standard Job
PIEAS,BBA,2022,252709,No,Business Owner
PIEAS,BBA,2022,228854,No,Business Owner
PIEAS,BBA,2022,42861,Yes,Government Job
PIEAS,BBA,2022,102476,No,Business Owner
PIEAS,BBA,2022,82448,Yes,High-standard Job
PIEAS,BBA,2022,47829,No,Government Job
PIEAS,BBA,2022,57293,No,Low-standard Job
PIEAS,BBA,2022,45681,Yes,Government Job
PIEAS,BBA,2022,133270,Yes,Freelancer
PIEAS,BBA,2023,138409,No,High-standard Job
PIEAS,BBA,2023,37795,No,High-standard Job
PIEAS,BBA,2023,119052,No,High-standard Job
PIEAS,BBA,2023,144598,No,High-standard Job
PIEAS,BBA,2023,65543,No,Low-standard Job
PIEAS,BBA,2023,18504,No,Higher Studies
PIEAS,BBA,2023,92918,Yes,Freelancer
PIEAS,BBA,2023,54169,No,High-standard Job
PIEAS,BBA,2023,86638,Yes,Business Owner
PIEAS,BBA,2023,174661,No,Business Owner
PIEAS,BBA,2023,57836,Yes,High-standard Job
PIEAS,BBA,2023,61932,Yes,Government Job
PIEAS,BBA,2023,47796,No,Government Job
PIEAS,BBA,2023,65575,No,Freelancer
PIEAS,BBA,2023,47339,No,Freelancer
PIEAS,BBA,2023,168209,No,Business Owner
PIEAS,BBA,2023,77238,Yes,High-standard Job
PIEAS,BBA,2023,74400,No,Freelancer
PIEAS,BBA,2023,8127,No,Unemployed
PIEAS,BBA,2023,10798,Yes,Unemployed
PIEAS,BBA,2023,44352,Yes,Government Job
PIEAS,BBA,2024,62074,Yes,Government Job
PIEAS,BBA,2024,66592,Yes,Freelancer
PIEAS,BBA,2024,19302,No,Unemployed
PIEAS,BBA,2024,263385,No,Business Owner
PIEAS,BBA,2024,289622,Yes,High-standard Job
PIEAS,BBA,2024,70105,No,Freelancer
PIEAS,BBA,2024,70417,No,High-standard Job
PIEAS,BBA,2024,103335,Yes,Government Job
PIEAS,BBA,2024,125699,No,Freelancer
PIEAS,BBA,2024,98256,No,High-standard Job
PIEAS,BBA,2024,71176,No,Government Job
PIEAS,BBA,2024,101806,No,High-standard Job
PIEAS,BBA,2024,65613,No,Government Job
PIEAS,BBA,2024,34230,No,Freelancer
PIEAS,BBA,2024,19256,No,Higher Studies
PIEAS,BBA,2024,74943,No,High-standard Job
PIEAS,BBA,2024,117481,No,Business Owner
PIEAS,BBA,2024,180433,No,Business Owner
PIEAS,BBA,2024,42292,No,Low-standard Job
PIEAS,BBA,2024,71683,No,Business Owner
PIEAS,BBA,2024,145109,Yes,High-standard Job
PIEAS,BBA,2024,30144,No,Higher Studies
PIEAS,BBA,2024,118808,No,Business Owner
PIEAS,BBA,2024,85863,Yes,High-standard Job
PIEAS,BS Chemistry,2018,103071,Yes,Business Owner
PIEAS,BS Chemistry,2018,40583,Yes,Higher Studies
PIEAS,BS Chemistry,2018,32426,No,Government Job
PIEAS,BS Chemistry,2018,9695,Yes,Higher Studies
PIEAS,BS Chemistry,2018,8952,Yes,Higher Studies
PIEAS,BS Chemistry,2018,11164,No,Higher Studies
PIEAS,BS Chemistry,2018,35669,No,Low-standard Job
PIEAS,BS Chemistry,2018,8000,No,Unemployed
PIEAS,BS Chemistry,2018,8255,No,Unemployed
PIEAS,BS Chemistry,2018,12252,No,Higher Studies
PIEAS,BS Chemistry,2018,11268,No,Higher Studies
PIEAS,BS Chemistry,2018,8000,No,Unemployed
PIEAS,BS Chemistry,2018,14784,Yes,Unemployed
PIEAS,BS Chemistry,2018,42433,No,Government Job
PIEAS,BS Chemistry,2018,28312,Yes,Higher Studies
PIEAS,BS Chemistry,2018,8000,Yes,Unemployed
PIEAS,BS Chemistry,2018,39927,No,Government Job
PIEAS,BS Chemistry,2018,21336,No,Higher Studies
PIEAS,BS Chemistry,2018,50224,No,Low-standard Job
PIEAS,BS Chemistry,2018,34685,No,Higher Studies
PIEAS,BS Chemistry,2018,17209,No,Higher Studies
PIEAS,BS Chemistry,2018,20387,No,Low-standard Job
PIEAS,BS Chemistry,2018,34277,Yes,Government Job
PIEAS,BS Chemistry,2018,21506,No,Low-standard Job
PIEAS,BS Chemistry,2018,16935,No,Higher Studies
PIEAS,BS Chemistry,2018,67890,No,High-standard Job
PIEAS,BS Chemistry,2018,60153,No,High-standard Job
PIEAS,BS Chemistry,2018,21304,Yes,Higher Studies
PIEAS,BS Chemistry,2018,44033,Yes,Low-standard Job
PIEAS,BS Chemistry,2018,21285,No,Higher Studies
PIEAS,BS Chemistry,2019,11175,Yes,Higher Studies
PIEAS,BS Chemistry,2019,8000,No,Higher Studies
PIEAS,BS Chemistry,2019,33241,No,Freelancer
PIEAS,BS Chemistry,2019,8000,Yes,Unemployed
PIEAS,BS Chemistry,2019,22926,No,Higher Studies
PIEAS,BS Chemistry,2019,11123,Yes,Higher Studies
PIEAS,BS Chemistry,2019,8000,No,Higher Studies
PIEAS,BS Chemistry,2019,29948,Yes,Government Job
PIEAS,BS Chemistry,2019,35827,No,Freelancer
PIEAS,BS Chemistry,2019,20725,Yes,Higher Studies
PIEAS,BS Chemistry,2019,23005,No,Higher Studies
PIEAS,BS Chemistry,2019,8000,No,Unemployed
PIEAS,BS Chemistry,2019,204266,No,High-standard Job
PIEAS,BS Chemistry,2019,22889,Yes,Higher Studies
PIEAS,BS Chemistry,2019,19065,No,Higher Studies
PIEAS,BS Chemistry,2019,60817,No,Government Job
PIEAS,BS Chemistry,2019,55039,Yes,High-standard Job
PIEAS,BS Chemistry,2019,112920,No,Low-standard Job
PIEAS,BS Chemistry,2019,82197,Yes,High-standard Job
PIEAS,BS Chemistry,2019,12274,Yes,Higher Studies
PIEAS,BS Chemistry,2019,49194,Yes,Business Owner
PIEAS,BS Chemistry,2019,81829,Yes,High-standard Job
PIEAS,BS Chemistry,2019,14640,No,Low-standard Job
PIEAS,BS Chemistry,2019,15962,Yes,Higher Studies
PIEAS,BS Chemistry,2019,51617,Yes,High-standard Job
PIEAS,BS Chemistry,2019,93159,No,Freelancer
PIEAS,BS Chemistry,2020,42239,Yes,High-standard Job
PIEAS,BS Chemistry,2020,33860,No,Government Job
PIEAS,BS Chemistry,2020,79788,No,High-standard Job
PIEAS,BS Chemistry,2020,20992,No,Higher Studies
PIEAS,BS Chemistry,2020,15133,No,Higher Studies
PIEAS,BS Chemistry,2020,27572,Yes,Low-standard Job
PIEAS,BS Chemistry,2020,9433,No,Higher Studies
PIEAS,BS Chemistry,2020,20235,No,Business Owner
PIEAS,BS Chemistry,2020,16228,No,Higher Studies
PIEAS,BS Chemistry,2020,16642,Yes,Higher Studies
PIEAS,BS Chemistry,2020,16333,Yes,Higher Studies
PIEAS,BS Chemistry,2020,20387,Yes,Higher Studies
PIEAS,BS Chemistry,2020,49665,Yes,Business Owner
PIEAS,BS Chemistry,2020,51880,No,Freelancer
PIEAS,BS Chemistry,2020,42151,No,Low-standard Job
PIEAS,BS Chemistry,2020,29191,Yes,Government Job
PIEAS,BS Chemistry,2020,55835,Yes,High-standard Job
